Date,Month,Year,Company,Pipeline,Key Point,Latitude,Longitude,Direction Of Flow,Trade Type,Product,Throughput (1000 m3/d),Nameplate Capacity (1000 m3/d),Available Capacity (1000 m3/d),Reason For Variance
2012-05-01,5,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,1.0,,,
2012-05-01,5,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,20.0,,,
2012-05-01,5,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,10.0,,,
2012-05-01,5,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,4.0,,,
2012-05-01,5,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,all,all,all,,,46.0,Heavy percentage
2012-06-01,6,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,
2012-06-01,6,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,8.0,,,
2012-06-01,6,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,5.0,,,
2012-06-01,6,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,1.0,,,
2012-06-01,6,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,23.0,,,
2012-06-01,6,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,10.0,,,
2012-06-01,6,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0.0,,,
2012-06-01,6,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,all,all,all,,,46.0,Heavy percentage
2012-07-01,7,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,
2012-07-01,7,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,8.0,,,
2012-07-01,7,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,7.0,,,
2012-07-01,7,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,1.0,,,
2012-07-01,7,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,20.0,,,
2012-07-01,7,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,11.0,,,
2012-07-01,7,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0.0,,,
2012-07-01,7,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,all,all,all,,,45.0,Heavy percentage; maintenance
2012-08-01,8,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,
2012-08-01,8,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,8.0,,,
2012-08-01,8,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,9.0,,,
2012-08-01,8,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0.0,,,
2012-08-01,8,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,23.0,,,
2012-08-01,8,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,6.0,,,
2012-08-01,8,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,2.0,,,
2012-08-01,8,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,all,all,all,,,49.0,Heavy percentage; maintenance
2012-09-01,9,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,
2012-09-01,9,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,8.0,,,
2012-09-01,9,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,8.0,,,
2012-09-01,9,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0.0,,,
2012-09-01,9,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,24.0,,,
2012-09-01,9,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,9.0,,,
2012-09-01,9,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,2.0,,,
2012-09-01,9,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,all,all,all,,,46.0,Heavy percentage
2012-10-01,10,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,
2012-10-01,10,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,6.0,,,
2012-10-01,10,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,7.0,,,
2012-10-01,10,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0.0,,,
2012-10-01,10,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,23.0,,,
2012-10-01,10,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,7.0,,,
2012-10-01,10,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,1.0,,,
2012-10-01,10,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,all,all,all,,,42.0,Heavy percentage; maintenance
2012-11-01,11,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,
2012-11-01,11,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,7.0,,,
2012-11-01,11,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,7.0,,,
2012-11-01,11,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,1.0,,,
2012-11-01,11,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,19.0,,,
2012-11-01,11,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,11.0,,,
2012-11-01,11,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0.0,,,
2012-11-01,11,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,all,all,all,,,43.0,Heavy percentage; maintenance
2012-12-01,12,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,
2012-12-01,12,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,7.0,,,
2012-12-01,12,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,8.0,,,
2012-12-01,12,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0.0,,,
2012-12-01,12,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,21.0,,,
2012-12-01,12,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,10.0,,,
2012-12-01,12,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0.0,,,
2012-12-01,12,2012,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,all,all,all,,,44.0,Heavy percentage; carry over
2013-01-01,1,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,
2013-01-01,1,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,6.0,,,
2013-01-01,1,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,8.0,,,
2013-01-01,1,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0.0,,,
2013-01-01,1,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,20.0,,,
2013-01-01,1,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,10.0,,,
2013-01-01,1,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,1.0,,,
2013-01-01,1,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,all,all,all,,,45.0,Heavy percentage
2013-02-01,2,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,
2013-02-01,2,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,5.0,,,
2013-02-01,2,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,9.0,,,
2013-02-01,2,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0.0,,,
2013-02-01,2,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,24.0,,,
2013-02-01,2,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,11.0,,,
2013-02-01,2,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0.0,,,
2013-02-01,2,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,all,all,all,,,45.0,Heavy percentage
2013-03-01,3,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,
2013-03-01,3,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,3.0,,,
2013-03-01,3,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,8.0,,,
2013-03-01,3,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0.0,,,
2013-03-01,3,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,24.0,,,
2013-03-01,3,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,12.0,,,
2013-03-01,3,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0.0,,,
2013-03-01,3,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,all,all,all,,,47.0,Heavy percentage
2013-04-01,4,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,
2013-04-01,4,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,5.0,,,
2013-04-01,4,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,8.0,,,
2013-04-01,4,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0.0,,,
2013-04-01,4,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,25.0,,,
2013-04-01,4,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,10.0,,,
2013-04-01,4,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0.0,,,
2013-04-01,4,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,all,all,all,,,47.0,Heavy percentage
2013-05-01,5,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,
2013-05-01,5,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,7.0,,,
2013-05-01,5,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,5.0,,,
2013-05-01,5,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,3.0,,,
2013-05-01,5,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,26.0,,,
2013-05-01,5,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,10.0,,,
2013-05-01,5,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0.0,,,
2013-05-01,5,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,all,all,all,,,47.0,Heavy percentage; maintenance
2013-06-01,6,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,
2013-06-01,6,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,6.0,,,
2013-06-01,6,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,6.0,,,
2013-06-01,6,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,2.0,,,
2013-06-01,6,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,22.0,,,
2013-06-01,6,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,7.0,,,
2013-06-01,6,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0.0,,,
2013-06-01,6,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,all,all,all,,,49.0,Heavy percentage
2013-07-01,7,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,
2013-07-01,7,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,6.0,,,
2013-07-01,7,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,8.0,,,
2013-07-01,7,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,1.0,,,
2013-07-01,7,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,18.0,,,
2013-07-01,7,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,8.0,,,
2013-07-01,7,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0.0,,,
2013-07-01,7,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,all,all,all,,,33.0,Pressure Restriction; heavy percentage; maintenance; carryover
2013-08-01,8,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,
2013-08-01,8,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,7.0,,,
2013-08-01,8,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,8.0,,,
2013-08-01,8,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0.0,,,
2013-08-01,8,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,18.0,,,
2013-08-01,8,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,8.0,,,
2013-08-01,8,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0.0,,,
2013-08-01,8,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,all,all,all,,,43.0,Pressure Restriction; heavy percentage; maintenance
2013-09-01,9,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,
2013-09-01,9,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,6.0,,,
2013-09-01,9,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,10.0,,,
2013-09-01,9,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,1.0,,,
2013-09-01,9,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,18.0,,,
2013-09-01,9,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,7.0,,,
2013-09-01,9,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0.0,,,
2013-09-01,9,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,all,all,all,,,37.0,Pressure Restriction; heavy percentage; maintenance
2013-10-01,10,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,
2013-10-01,10,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,5.0,,,
2013-10-01,10,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,7.0,,,
2013-10-01,10,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0.0,,,
2013-10-01,10,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,17.0,,,
2013-10-01,10,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,8.0,,,
2013-10-01,10,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,2.0,,,
2013-10-01,10,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,all,all,all,,,38.0,Pressure Restriction; heavy percentage; maintenance
2013-11-01,11,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,
2013-11-01,11,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,7.0,,,
2013-11-01,11,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,8.0,,,
2013-11-01,11,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,1.0,,,
2013-11-01,11,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,18.0,,,
2013-11-01,11,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,7.0,,,
2013-11-01,11,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0.0,,,
2013-11-01,11,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,all,all,all,,,46.0,Pressure Restriction; heavy percentage
2013-12-01,12,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,
2013-12-01,12,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,6.0,,,
2013-12-01,12,2013,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,9.0,,,
